0.0141942;-0.010985;0.0110028;-0.0220124;-0.00853236;0.0170249;0.0170306;-0.0132146;0.0141817;-0.0110098;-0.0139389;-0.022205;0.0110293;0.0171252;-0.0221997
0.0141736;-0.0220158;0.0110207;-0.0220428;-0.0170402;0.0340965;0.0170256;-0.026431;-0.0283663;0.0220123;-0.0147488;0.0438208;0.0219757;-0.0339588;-0.0222667
0.0142163;0.0220434;0.0219984;0.0219863;0.0340805;0.0341599;-0.0341408;-0.0527169;-0.0283947;0.043975;0.0289996;-0.0436371;0.0441236;0.0679697;-0.0439878
0.0141717;0.0109977;0.0219912;0.0219886;0.0170364;0.0170589;-0.0340635;-0.0263086;0.0141536;-0.0220196;0.0280811;0.0223568;0.021886;-0.0341302;-0.0443163
0.0141978;-0.0110255;0.0219835;0.0220218;-0.0170081;-0.0170397;-0.0340492;0.0264425;0.0142071;-0.0219976;0.0280717;0.022362;-0.0220759;-0.033831;-0.0442477
0.0142567;-0.0220135;0.0219893;0.0220247;-0.034099;-0.0340334;-0.0340547;0.0527665;-0.028351;0.044094;0.029008;-0.0435684;-0.043987;0.0685824;-0.043961
0.0142206;0.0220153;0.0220342;0.0109894;0.0340766;0.0170606;-0.0170619;-0.0263766;-0.0283421;0.0439973;0.0286965;-0.0216419;0.0440901;0.0339442;-0.0218865
0.0141992;0.0110134;0.0220018;0.0110008;0.0170504;0.00855575;-0.0170843;-0.0131503;0.0142045;-0.0220107;0.0282391;0.0113557;0.0219489;-0.0170752;-0.022021
0.0141742;-0.0110067;0.0219843;0.0110173;-0.0170456;-0.00851471;-0.0170501;0.0132412;0.0142225;-0.0220391;0.0282147;0.0113651;-0.0220334;-0.016921;-0.0219708
0.0142414;-0.0220204;0.0219613;0.0109844;-0.0340789;-0.0170035;-0.0170248;0.0263534;-0.0283412;0.044024;0.0287067;-0.021601;-0.0439573;0.034336;-0.0218071
0.0142329;0.0219671;0.0220045;-0.0109897;0.0340982;-0.0170973;0.0170599;0.0263716;-0.0282671;0.0440201;0.0281927;0.0223584;0.0439704;-0.0341492;0.0218996
0.0142162;0.0110056;0.0219903;-0.0109899;0.0170397;-0.0085249;0.0170211;0.0131819;0.0142107;-0.021995;0.0285319;-0.010634;0.0219952;0.017067;0.0221004
0.0141791;-0.0109784;0.0220022;-0.0109987;-0.0170462;0.0085238;0.0170154;-0.0131909;0.014206;-0.0220427;0.0285467;-0.0106391;-0.0219561;0.016942;0.0221555
0.0141741;-0.0219948;0.0220181;-0.0110312;-0.0340829;0.0170528;0.0170535;-0.0264602;-0.0283238;0.0439773;0.0281716;0.0223567;-0.044055;-0.0341957;0.0220361
0.0142254;0.0219662;0.021995;-0.0219739;0.0340839;-0.0341398;0.0341482;0.0527438;-0.0282785;0.0440229;0.027854;0.0444163;0.043946;-0.0681962;0.0435099
0.0142243;0.0110209;0.021977;-0.0219823;0.0170289;-0.0170606;0.0340942;0.0263574;0.014216;-0.0219871;0.0286917;-0.0216214;0.0220142;0.0341093;0.0439416
0.0141677;-0.0109678;0.0220113;-0.021992;-0.0170371;0.0170239;0.0340946;-0.026409;0.0142189;-0.0220279;0.0287008;-0.021612;-0.0219284;0.0339167;0.0439462
0.0141468;-0.0219731;0.0220609;-0.0220528;-0.0340654;0.0340618;0.0340748;-0.0528337;-0.0283431;0.044036;0.0278902;0.0443056;-0.044118;-0.0685286;0.0437398
